order_id,order_date,region,product_id,product_name,category,quantity,unit_price,discount,revenue
502066,2024-06-18,Midwest,1082,Pull-Up Bar,Sports & Outdoors,4,77.14,0.0,308.56
502067,2024-06-18,West,1036,Laundry Basket,Home & Kitchen,1,114.51,0.0,114.51
502068,2024-06-18,West,1049,Flannel Shirt,Apparel,1,71.14,0.2,56.91
502069,2024-06-18,Southeast,1063,Compression Shirt,Apparel,1,17.69,0.0,17.69
502070,2024-06-18,West,1108,Whiteboard,Office Supplies,1,60.4,0.1,54.36
502071,2024-06-18,Northeast,1021,Glass Food Containers,Home & Kitchen,1,130.5,0.0,130.5
502072,2024-06-18,Southeast,1053,Canvas Belt,Apparel,1,53.04,0.0,53.04
502073,2024-06-18,Midwest,1059,Fleece Vest,Apparel,3,10.17,0.05,28.98
502074,2024-06-18,Southeast,1107,File Folders (Pack),Office Supplies,2,55.29,0.0,110.58
502075,2024-06-19,Midwest,1086,Moisturizer Cream,Beauty & Personal Care,2,37.68,0.05,71.59
502076,2024-06-19,Southwest,1055,Rain Jacket,Apparel,1,9.18,0.1,8.26
502077,2024-06-19,Southeast,1085,Facial Cleanser,Beauty & Personal Care,4,7.49,0.05,28.46
502078,2024-06-19,Midwest,1048,Winter Parka,Apparel,1,10.5,0.0,10.5
502079,2024-06-19,Midwest,1081,Headlamp,Sports & Outdoors,2,179.15,0.0,358.3
502080,2024-06-19,Midwest,1086,Moisturizer Cream,Beauty & Personal Care,1,37.68,0.0,37.68
502081,2024-06-19,West,1068,Hiking Backpack,Sports & Outdoors,1,190.51,0.1,171.46
502082,2024-06-19,Northeast,1119,Wall Calendar,Office Supplies,1,59.28,0.0,59.28
502083,2024-06-19,Southwest,1025,Coffee Maker,Home & Kitchen,2,43.54,0.1,78.37
502084,2024-06-20,Northeast,1043,Running Shorts,Apparel,2,58.43,0.0,116.86
502085,2024-06-20,Midwest,1052,Baseball Cap,Apparel,2,76.55,0.2,122.48
502086,2024-06-20,Northeast,1059,Fleece Vest,Apparel,3,10.17,0.0,30.51
502087,2024-06-20,Northeast,1057,Cargo Pants,Apparel,1,40.68,0.0,40.68
502088,2024-06-20,West,1054,Knit Beanie,Apparel,3,53.46,0.1,144.34
502089,2024-06-20,West,1000,Wireless Earbuds,Electronics,1,202.91,0.0,202.91
502090,2024-06-20,Southwest,1017,Laptop Sleeve,Electronics,1,174.32,0.0,174.32
502091,2024-06-20,Southeast,1021,Glass Food Containers,Home & Kitchen,1,130.5,0.0,130.5
502092,2024-06-20,Northeast,1040,Cotton T-Shirt,Apparel,2,83.02,0.05,157.74
502093,2024-06-20,Southeast,1058,Graphic Tee,Apparel,1,49.26,0.15,41.87
502094,2024-06-20,Northeast,1070,Water Bottle,Sports & Outdoors,3,103.94,0.1,280.64
502095,2024-06-21,West,1008,Mechanical Keyboard,Electronics,2,284.69,0.05,540.91
502096,2024-06-21,West,1010,Smart Plug,Electronics,2,209.62,0.05,398.28
502097,2024-06-21,West,1004,Noise-Cancelling Headphones,Electronics,1,241.63,0.0,241.63
502098,2024-06-21,Northeast,1057,Cargo Pants,Apparel,3,40.68,0.0,122.04
502099,2024-06-21,West,1000,Wireless Earbuds,Electronics,1,202.91,0.0,202.91
502100,2024-06-21,Southeast,1102,Desk Organizer,Office Supplies,1,24.32,0.05,23.1
502101,2024-06-21,Southeast,1108,Whiteboard,Office Supplies,1,60.4,0.0,60.4
502102,2024-06-21,Northeast,1046,Athletic Leggings,Apparel,1,65.56,0.1,59.0
502103,2024-06-21,Midwest,1062,Wool Scarf,Apparel,1,13.84,0.0,13.84
502104,2024-06-21,Southeast,1119,Wall Calendar,Office Supplies,2,59.28,0.1,106.7
502105,2024-06-22,Northeast,1000,Wireless Earbuds,Electronics,1,202.91,0.0,202.91
502106,2024-06-22,Midwest,1070,Water Bottle,Sports & Outdoors,3,103.94,0.05,296.23
502107,2024-06-22,Southwest,1005,Portable Charger,Electronics,1,313.58,0.05,297.9
502108,2024-06-22,Southeast,1026,Blender,Home & Kitchen,1,116.63,0.0,116.63
502109,2024-06-22,Midwest,1046,Athletic Leggings,Apparel,1,65.56,0.05,62.28
502110,2024-06-22,Southeast,1026,Blender,Home & Kitchen,1,116.63,0.0,116.63
502111,2024-06-22,West,1082,Pull-Up Bar,Sports & Outdoors,2,77.14,0.0,154.28
502112,2024-06-22,Midwest,1058,Graphic Tee,Apparel,1,49.26,0.0,49.26
502113,2024-06-22,Midwest,1058,Graphic Tee,Apparel,2,49.26,0.0,98.52
502114,2024-06-22,West,1013,HDMI Cable,Electronics,1,195.27,0.2,156.22
502115,2024-06-22,Southwest,1006,Webcam HD,Electronics,1,169.69,0.0,169.69
502116,2024-06-22,Midwest,1091,Nail Care Kit,Beauty & Personal Care,4,33.61,0.05,127.72
502117,2024-06-22,Southeast,1061,Chino Shorts,Apparel,1,24.05,0.15,20.44
502118,2024-06-22,Southwest,1057,Cargo Pants,Apparel,1,40.68,0.0,40.68
502119,2024-06-22,Northeast,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.0,39.0
502120,2024-06-22,Midwest,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.1,35.1
502121,2024-06-22,Southwest,1110,Calculator,Office Supplies,1,14.77,0.0,14.77
502122,2024-06-22,Southeast,1036,Laundry Basket,Home & Kitchen,1,114.51,0.05,108.78
502123,2024-06-22,Midwest,1096,Face Mask Set,Beauty & Personal Care,1,30.25,0.05,28.74
502124,2024-06-22,West,1082,Pull-Up Bar,Sports & Outdoors,3,77.14,0.05,219.85
502125,2024-06-22,Southwest,1035,Picture Frame Set,Home & Kitchen,1,106.87,0.0,106.87
502126,2024-06-22,Northeast,1025,Coffee Maker,Home & Kitchen,1,43.54,0.0,43.54
502127,2024-06-23,Southwest,1000,Wireless Earbuds,Electronics,2,202.91,0.0,405.82
502128,2024-06-23,Southwest,1100,Ballpoint Pen Set,Office Supplies,2,38.48,0.05,73.11
502129,2024-06-23,Northeast,1117,Laminating Sheets,Office Supplies,3,65.36,0.1,176.47
502130,2024-06-23,West,1037,Vacuum Sealer,Home & Kitchen,3,61.48,0.0,184.44
502131,2024-06-23,Midwest,1009,Tablet Stand,Electronics,3,309.0,0.0,927.0
502132,2024-06-23,Northeast,1057,Cargo Pants,Apparel,2,40.68,0.05,77.29
502133,2024-06-23,Northeast,1000,Wireless Earbuds,Electronics,2,202.91,0.2,324.66
502134,2024-06-23,West,1048,Winter Parka,Apparel,3,10.5,0.0,31.5
502135,2024-06-23,Midwest,1050,Yoga Pants,Apparel,1,52.33,0.1,47.1
502136,2024-06-23,Midwest,1034,Wall Clock,Home & Kitchen,1,11.29,0.0,11.29
502137,2024-06-23,Midwest,1023,Cutting Board Set,Home & Kitchen,1,146.05,0.05,138.75
502138,2024-06-23,West,1081,Headlamp,Sports & Outdoors,1,179.15,0.1,161.24
502139,2024-06-23,Southwest,1088,Shampoo & Conditioner Set,Beauty & Personal Care,2,59.82,0.0,119.64
502140,2024-06-24,Northeast,1116,Push Pins,Office Supplies,1,6.99,0.05,6.64
502141,2024-06-24,West,1052,Baseball Cap,Apparel,1,76.55,0.05,72.72
502142,2024-06-24,West,1044,Hooded Sweatshirt,Apparel,2,65.16,0.0,130.32
502143,2024-06-24,Northeast,1016,Power Strip,Electronics,1,273.3,0.1,245.97
502144,2024-06-24,West,1041,Slim Fit Jeans,Apparel,1,87.02,0.05,82.67
502145,2024-06-24,Southeast,1016,Power Strip,Electronics,4,273.3,0.05,1038.54
502146,2024-06-24,Southwest,1036,Laundry Basket,Home & Kitchen,2,114.51,0.0,229.02
502147,2024-06-24,Southeast,1053,Canvas Belt,Apparel,1,53.04,0.0,53.04
502148,2024-06-24,Southeast,1003,USB-C Hub,Electronics,2,230.17,0.0,460.34
502149,2024-06-24,Northeast,1017,Laptop Sleeve,Electronics,1,174.32,0.05,165.6
502150,2024-06-25,Northeast,1026,Blender,Home & Kitchen,3,116.63,0.05,332.4
502151,2024-06-25,Northeast,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.1,35.1
502152,2024-06-25,Midwest,1071,Foam Roller,Sports & Outdoors,4,32.24,0.0,128.96
502153,2024-06-25,Midwest,1048,Winter Parka,Apparel,1,10.5,0.0,10.5
502154,2024-06-25,Northeast,1066,Adjustable Dumbbell Set,Sports & Outdoors,1,153.36,0.05,145.69
502155,2024-06-25,Northeast,1049,Flannel Shirt,Apparel,3,71.14,0.0,213.42
502156,2024-06-25,Midwest,1085,Facial Cleanser,Beauty & Personal Care,2,7.49,0.0,14.98
502157,2024-06-25,West,1042,Wool Sweater,Apparel,3,21.9,0.0,65.7
502158,2024-06-26,West,1044,Hooded Sweatshirt,Apparel,1,65.16,0.0,65.16
502159,2024-06-26,Southwest,1092,Electric Shaver,Beauty & Personal Care,1,12.37,0.05,11.75
502160,2024-06-26,Midwest,1042,Wool Sweater,Apparel,3,21.9,0.0,65.7
502161,2024-06-26,Southeast,1037,Vacuum Sealer,Home & Kitchen,1,61.48,0.0,61.48
502162,2024-06-26,Midwest,1013,HDMI Cable,Electronics,1,195.27,0.0,195.27
502163,2024-06-26,Northeast,1006,Webcam HD,Electronics,2,169.69,0.0,339.38
502164,2024-06-26,Midwest,1078,Soccer Ball,Sports & Outdoors,2,194.28,0.0,388.56
502165,2024-06-26,Southeast,1040,Cotton T-Shirt,Apparel,2,83.02,0.0,166.04
502166,2024-06-26,West,1097,Perfume,Beauty & Personal Care,1,9.17,0.0,9.17
502167,2024-06-26,Midwest,1032,Bath Towel Set,Home & Kitchen,1,98.63,0.1,88.77
502168,2024-06-26,Northeast,1106,Printer Paper Ream,Office Supplies,2,27.8,0.1,50.04
502169,2024-06-27,Midwest,1017,Laptop Sleeve,Electronics,1,174.32,0.0,174.32
502170,2024-06-27,Northeast,1020,Electric Kettle,Home & Kitchen,2,135.45,0.0,270.9
502171,2024-06-27,Northeast,1064,Swim Trunks,Apparel,4,31.13,0.0,124.52
502172,2024-06-27,Northeast,1058,Graphic Tee,Apparel,3,49.26,0.1,133.0
502173,2024-06-27,Midwest,1033,Shower Curtain,Home & Kitchen,1,119.18,0.0,119.18
502174,2024-06-27,West,1077,Tennis Racket,Sports & Outdoors,4,81.23,0.0,324.92
502175,2024-06-27,Northeast,1056,Linen Button-Down,Apparel,2,46.88,0.1,84.38
502176,2024-06-27,Northeast,1027,Dish Rack,Home & Kitchen,1,85.01,0.0,85.01
502177,2024-06-27,West,1049,Flannel Shirt,Apparel,2,71.14,0.05,135.17
502178,2024-06-27,West,1035,Picture Frame Set,Home & Kitchen,2,106.87,0.0,213.74
502179,2024-06-28,Midwest,1034,Wall Clock,Home & Kitchen,1,11.29,0.15,9.6
502180,2024-06-28,Northeast,1086,Moisturizer Cream,Beauty & Personal Care,4,37.68,0.0,150.72
502181,2024-06-28,West,1026,Blender,Home & Kitchen,1,116.63,0.0,116.63
502182,2024-06-28,Southwest,1001,Bluetooth Speaker,Electronics,1,52.59,0.0,52.59
502183,2024-06-28,Southwest,1008,Mechanical Keyboard,Electronics,2,284.69,0.05,540.91
502184,2024-06-28,West,1109,Label Maker,Office Supplies,2,46.95,0.0,93.9
502185,2024-06-28,Midwest,1042,Wool Sweater,Apparel,1,21.9,0.0,21.9
502186,2024-06-28,Southeast,1046,Athletic Leggings,Apparel,4,65.56,0.0,262.24
502187,2024-06-28,Southwest,1050,Yoga Pants,Apparel,2,52.33,0.1,94.19
502188,2024-06-28,Southeast,1045,Denim Jacket,Apparel,1,79.1,0.0,79.1
502189,2024-06-28,Southwest,1091,Nail Care Kit,Beauty & Personal Care,1,33.61,0.0,33.61
502190,2024-06-28,Southeast,1009,Tablet Stand,Electronics,2,309.0,0.0,618.0
502191,2024-06-28,Midwest,1000,Wireless Earbuds,Electronics,1,202.91,0.05,192.76
502192,2024-06-28,Midwest,1115,Pencil Case,Office Supplies,3,50.02,0.0,150.06
502193,2024-06-29,Southwest,1024,Air Fryer,Home & Kitchen,3,15.16,0.0,45.48
502194,2024-06-29,Southwest,1029,Bamboo Utensil Set,Home & Kitchen,4,34.41,0.0,137.64
502195,2024-06-29,West,1055,Rain Jacket,Apparel,1,9.18,0.0,9.18
502196,2024-06-29,West,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.0,132.0
502197,2024-06-29,Southwest,1002,Smart Watch,Electronics,1,420.41,0.0,420.41
502198,2024-06-29,Southeast,1024,Air Fryer,Home & Kitchen,1,15.16,0.1,13.64
502199,2024-06-29,West,1059,Fleece Vest,Apparel,1,10.17,0.05,9.66
502200,2024-06-29,Northeast,1086,Moisturizer Cream,Beauty & Personal Care,1,37.68,0.0,37.68
502201,2024-06-29,Southeast,1095,Beard Trimmer,Beauty & Personal Care,1,52.43,0.05,49.81
502202,2024-06-29,Northeast,1074,Jump Rope,Sports & Outdoors,3,153.14,0.0,459.42
502203,2024-06-29,Midwest,1106,Printer Paper Ream,Office Supplies,1,27.8,0.0,27.8
502204,2024-06-29,Midwest,1072,Sleeping Bag,Sports & Outdoors,1,143.18,0.1,128.86
502205,2024-06-29,Southeast,1007,Wireless Mouse,Electronics,2,41.33,0.0,82.66
502206,2024-06-29,Northeast,1064,Swim Trunks,Apparel,3,31.13,0.1,84.05
502207,2024-06-30,Midwest,1062,Wool Scarf,Apparel,1,13.84,0.15,11.76
502208,2024-06-30,Midwest,1049,Flannel Shirt,Apparel,4,71.14,0.0,284.56
502209,2024-06-30,Northeast,1053,Canvas Belt,Apparel,2,53.04,0.1,95.47
502210,2024-06-30,West,1075,Trekking Poles,Sports & Outdoors,1,182.21,0.1,163.99
502211,2024-06-30,Southwest,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.2,105.6
502212,2024-06-30,West,1100,Ballpoint Pen Set,Office Supplies,3,38.48,0.0,115.44
502213,2024-06-30,West,1056,Linen Button-Down,Apparel,1,46.88,0.05,44.54
502214,2024-06-30,Midwest,1066,Adjustable Dumbbell Set,Sports & Outdoors,1,153.36,0.0,153.36
502215,2024-06-30,Northeast,1029,Bamboo Utensil Set,Home & Kitchen,1,34.41,0.0,34.41
502216,2024-06-30,Southwest,1015,Action Camera,Electronics,1,81.81,0.05,77.72
502217,2024-06-30,Midwest,1015,Action Camera,Electronics,2,81.81,0.1,147.26
502218,2024-06-30,Northeast,1030,Storage Bins,Home & Kitchen,3,25.89,0.1,69.9
502219,2024-06-30,West,1008,Mechanical Keyboard,Electronics,1,284.69,0.05,270.46
502220,2024-06-30,Northeast,1047,Polo Shirt,Apparel,2,55.42,0.0,110.84
502221,2024-06-30,West,1093,Body Lotion,Beauty & Personal Care,1,12.5,0.1,11.25
502222,2024-06-30,Northeast,1092,Electric Shaver,Beauty & Personal Care,1,12.37,0.0,12.37
502223,2024-06-30,West,1049,Flannel Shirt,Apparel,3,71.14,0.0,213.42
502224,2024-06-30,Southeast,1052,Baseball Cap,Apparel,1,76.55,0.0,76.55
502225,2024-06-30,West,1082,Pull-Up Bar,Sports & Outdoors,3,77.14,0.2,185.14
502226,2024-06-30,Southeast,1076,Cooler Bag,Sports & Outdoors,1,32.58,0.05,30.95
502227,2024-06-30,Midwest,1118,Index Cards,Office Supplies,2,34.71,0.15,59.01
502228,2024-06-30,West,1101,Spiral Notebook,Office Supplies,2,64.55,0.0,129.1
502229,2024-07-01,Northeast,1054,Knit Beanie,Apparel,1,53.46,0.0,53.46
502230,2024-07-01,Southwest,1103,Sticky Notes Pack,Office Supplies,1,40.31,0.0,40.31
502231,2024-07-01,Southeast,1039,Cookware Set,Home & Kitchen,2,111.14,0.0,222.28
502232,2024-07-01,Midwest,1094,Hair Straightener,Beauty & Personal Care,2,54.73,0.0,109.46
502233,2024-07-01,West,1046,Athletic Leggings,Apparel,1,65.56,0.0,65.56
502234,2024-07-01,Midwest,1038,Toaster Oven,Home & Kitchen,1,98.36,0.05,93.44
502235,2024-07-01,West,1025,Coffee Maker,Home & Kitchen,1,43.54,0.1,39.19
502236,2024-07-01,Northeast,1108,Whiteboard,Office Supplies,2,60.4,0.0,120.8
502237,2024-07-01,Southeast,1000,Wireless Earbuds,Electronics,1,202.91,0.0,202.91
502238,2024-07-01,Midwest,1016,Power Strip,Electronics,1,273.3,0.05,259.64
502239,2024-07-01,Southeast,1003,USB-C Hub,Electronics,1,230.17,0.0,230.17
502240,2024-07-02,West,1046,Athletic Leggings,Apparel,1,65.56,0.0,65.56
502241,2024-07-02,West,1029,Bamboo Utensil Set,Home & Kitchen,1,34.41,0.05,32.69
502242,2024-07-02,Southeast,1047,Polo Shirt,Apparel,2,55.42,0.0,110.84
502243,2024-07-02,Midwest,1056,Linen Button-Down,Apparel,2,46.88,0.05,89.07
502244,2024-07-02,Midwest,1071,Foam Roller,Sports & Outdoors,3,32.24,0.0,96.72
502245,2024-07-02,Southeast,1083,Electric Toothbrush,Beauty & Personal Care,1,22.02,0.0,22.02
502246,2024-07-02,Southwest,1003,USB-C Hub,Electronics,2,230.17,0.1,414.31
502247,2024-07-02,Southwest,1005,Portable Charger,Electronics,1,313.58,0.0,313.58
502248,2024-07-02,Southeast,1009,Tablet Stand,Electronics,1,309.0,0.0,309.0
502249,2024-07-02,Northeast,1062,Wool Scarf,Apparel,2,13.84,0.1,24.91
502250,2024-07-02,Southwest,1043,Running Shorts,Apparel,4,58.43,0.1,210.35
502251,2024-07-02,Southeast,1015,Action Camera,Electronics,1,81.81,0.0,81.81
502252,2024-07-02,Midwest,1060,Maxi Dress,Apparel,2,45.58,0.0,91.16
502253,2024-07-02,Northeast,1095,Beard Trimmer,Beauty & Personal Care,1,52.43,0.2,41.94
502254,2024-07-02,Northeast,1112,Desk Mat,Office Supplies,1,33.63,0.0,33.63
502255,2024-07-02,Northeast,1074,Jump Rope,Sports & Outdoors,3,153.14,0.0,459.42
502256,2024-07-02,Southwest,1060,Maxi Dress,Apparel,2,45.58,0.1,82.04
502257,2024-07-03,Southwest,1101,Spiral Notebook,Office Supplies,4,64.55,0.15,219.47
502258,2024-07-03,Northeast,1091,Nail Care Kit,Beauty & Personal Care,1,33.61,0.2,26.89
502259,2024-07-03,Midwest,1057,Cargo Pants,Apparel,1,40.68,0.0,40.68
502260,2024-07-03,Northeast,1100,Ballpoint Pen Set,Office Supplies,2,38.48,0.0,76.96
502261,2024-07-03,West,1064,Swim Trunks,Apparel,1,31.13,0.0,31.13
502262,2024-07-03,West,1074,Jump Rope,Sports & Outdoors,1,153.14,0.05,145.48
502263,2024-07-03,Northeast,1049,Flannel Shirt,Apparel,1,71.14,0.0,71.14
502264,2024-07-03,West,1103,Sticky Notes Pack,Office Supplies,1,40.31,0.0,40.31
502265,2024-07-03,West,1097,Perfume,Beauty & Personal Care,2,9.17,0.1,16.51
502266,2024-07-03,Midwest,1081,Headlamp,Sports & Outdoors,1,179.15,0.0,179.15
502267,2024-07-03,Southeast,1053,Canvas Belt,Apparel,3,53.04,0.1,143.21
502268,2024-07-04,Southeast,1031,Throw Pillow Set,Home & Kitchen,2,87.73,0.15,149.14
502269,2024-07-04,Southwest,1067,Camping Tent,Sports & Outdoors,2,180.15,0.0,360.3
502270,2024-07-04,Northeast,1054,Knit Beanie,Apparel,1,53.46,0.05,50.79
502271,2024-07-04,Northeast,1040,Cotton T-Shirt,Apparel,1,83.02,0.15,70.57
502272,2024-07-04,Southeast,1082,Pull-Up Bar,Sports & Outdoors,2,77.14,0.0,154.28
502273,2024-07-04,Midwest,1100,Ballpoint Pen Set,Office Supplies,1,38.48,0.15,32.71
502274,2024-07-04,Northeast,1007,Wireless Mouse,Electronics,3,41.33,0.1,111.59
502275,2024-07-04,Southwest,1071,Foam Roller,Sports & Outdoors,3,32.24,0.1,87.05
502276,2024-07-04,West,1058,Graphic Tee,Apparel,1,49.26,0.15,41.87
502277,2024-07-05,Southeast,1058,Graphic Tee,Apparel,1,49.26,0.0,49.26
502278,2024-07-05,Southwest,1047,Polo Shirt,Apparel,1,55.42,0.0,55.42
502279,2024-07-05,Northeast,1025,Coffee Maker,Home & Kitchen,2,43.54,0.0,87.08
502280,2024-07-05,Southwest,1022,Ceramic Mug Set,Home & Kitchen,1,57.27,0.0,57.27
502281,2024-07-05,Northeast,1084,Hair Dryer,Beauty & Personal Care,3,57.24,0.05,163.13
502282,2024-07-05,Northeast,1030,Storage Bins,Home & Kitchen,1,25.89,0.15,22.01
502283,2024-07-05,Southeast,1078,Soccer Ball,Sports & Outdoors,1,194.28,0.0,194.28
502284,2024-07-05,Southeast,1007,Wireless Mouse,Electronics,2,41.33,0.0,82.66
502285,2024-07-05,West,1006,Webcam HD,Electronics,4,169.69,0.0,678.76
502286,2024-07-05,Southwest,1089,Lip Balm Set,Beauty & Personal Care,4,29.78,0.0,119.12
502287,2024-07-05,West,1040,Cotton T-Shirt,Apparel,1,83.02,0.0,83.02
502288,2024-07-05,Northeast,1116,Push Pins,Office Supplies,1,6.99,0.05,6.64
502289,2024-07-05,Midwest,1055,Rain Jacket,Apparel,2,9.18,0.0,18.36
502290,2024-07-06,Southwest,1083,Electric Toothbrush,Beauty & Personal Care,4,22.02,0.0,88.08
502291,2024-07-06,Southeast,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.0,132.0
502292,2024-07-06,West,1023,Cutting Board Set,Home & Kitchen,1,146.05,0.1,131.45
502293,2024-07-06,West,1042,Wool Sweater,Apparel,1,21.9,0.0,21.9
502294,2024-07-06,Northeast,1064,Swim Trunks,Apparel,1,31.13,0.1,28.02
502295,2024-07-06,West,1062,Wool Scarf,Apparel,1,13.84,0.0,13.84
502296,2024-07-06,West,1051,Crew Socks (3-Pack),Apparel,1,73.21,0.0,73.21
502297,2024-07-06,Northeast,1085,Facial Cleanser,Beauty & Personal Care,1,7.49,0.0,7.49
502298,2024-07-06,Southeast,1059,Fleece Vest,Apparel,3,10.17,0.1,27.46
502299,2024-07-06,Southeast,1001,Bluetooth Speaker,Electronics,1,52.59,0.05,49.96
502300,2024-07-06,Midwest,1067,Camping Tent,Sports & Outdoors,1,180.15,0.05,171.14
502301,2024-07-06,Northeast,1081,Headlamp,Sports & Outdoors,1,179.15,0.05,170.19
502302,2024-07-06,Northeast,1043,Running Shorts,Apparel,2,58.43,0.0,116.86
502303,2024-07-06,West,1064,Swim Trunks,Apparel,1,31.13,0.0,31.13
502304,2024-07-06,Midwest,1061,Chino Shorts,Apparel,1,24.05,0.05,22.85
502305,2024-07-06,Southeast,1020,Electric Kettle,Home & Kitchen,1,135.45,0.0,135.45
502306,2024-07-06,Southeast,1081,Headlamp,Sports & Outdoors,2,179.15,0.0,358.3
502307,2024-07-06,Southwest,1052,Baseball Cap,Apparel,3,76.55,0.05,218.17
502308,2024-07-07,Northeast,1000,Wireless Earbuds,Electronics,2,202.91,0.0,405.82
502309,2024-07-07,West,1036,Laundry Basket,Home & Kitchen,2,114.51,0.0,229.02
502310,2024-07-07,Northeast,1036,Laundry Basket,Home & Kitchen,1,114.51,0.0,114.51
502311,2024-07-07,West,1009,Tablet Stand,Electronics,1,309.0,0.1,278.1
502312,2024-07-07,Northeast,1109,Label Maker,Office Supplies,4,46.95,0.0,187.8
502313,2024-07-07,Southeast,1040,Cotton T-Shirt,Apparel,2,83.02,0.05,157.74
502314,2024-07-07,West,1082,Pull-Up Bar,Sports & Outdoors,1,77.14,0.1,69.43
502315,2024-07-07,West,1059,Fleece Vest,Apparel,3,10.17,0.05,28.98
502316,2024-07-07,Northeast,1045,Denim Jacket,Apparel,1,79.1,0.0,79.1
502317,2024-07-07,Southwest,1012,Phone Charging Dock,Electronics,2,27.62,0.0,55.24
502318,2024-07-07,Northeast,1106,Printer Paper Ream,Office Supplies,3,27.8,0.0,83.4
502319,2024-07-07,Northeast,1012,Phone Charging Dock,Electronics,1,27.62,0.0,27.62
502320,2024-07-07,Midwest,1113,Ring Binder,Office Supplies,1,54.49,0.1,49.04
502321,2024-07-07,West,1050,Yoga Pants,Apparel,3,52.33,0.0,156.99
502322,2024-07-07,West,1031,Throw Pillow Set,Home & Kitchen,1,87.73,0.1,78.96
502323,2024-07-07,Midwest,1099,Vitamin C Serum,Beauty & Personal Care,3,15.58,0.0,46.74
502324,2024-07-07,Midwest,1040,Cotton T-Shirt,Apparel,2,83.02,0.1,149.44
502325,2024-07-07,Southeast,1057,Cargo Pants,Apparel,2,40.68,0.0,81.36
502326,2024-07-07,West,1062,Wool Scarf,Apparel,3,13.84,0.0,41.52
502327,2024-07-07,Northeast,1052,Baseball Cap,Apparel,1,76.55,0.15,65.07
502328,2024-07-08,Northeast,1063,Compression Shirt,Apparel,1,17.69,0.0,17.69
502329,2024-07-08,Southwest,1032,Bath Towel Set,Home & Kitchen,1,98.63,0.0,98.63
502330,2024-07-08,Northeast,1107,File Folders (Pack),Office Supplies,1,55.29,0.0,55.29
502331,2024-07-08,Southeast,1061,Chino Shorts,Apparel,1,24.05,0.05,22.85
502332,2024-07-08,Northeast,1030,Storage Bins,Home & Kitchen,2,25.89,0.0,51.78
502333,2024-07-08,West,1009,Tablet Stand,Electronics,2,309.0,0.0,618.0
502334,2024-07-08,Midwest,1015,Action Camera,Electronics,1,81.81,0.0,81.81
502335,2024-07-08,Northeast,1033,Shower Curtain,Home & Kitchen,1,119.18,0.05,113.22
502336,2024-07-08,West,1067,Camping Tent,Sports & Outdoors,2,180.15,0.0,360.3
502337,2024-07-08,Midwest,1044,Hooded Sweatshirt,Apparel,2,65.16,0.0,130.32
502338,2024-07-08,Northeast,1067,Camping Tent,Sports & Outdoors,1,180.15,0.1,162.14
502339,2024-07-08,West,1007,Wireless Mouse,Electronics,1,41.33,0.0,41.33
502340,2024-07-08,Midwest,1029,Bamboo Utensil Set,Home & Kitchen,2,34.41,0.05,65.38
502341,2024-07-08,Southeast,1002,Smart Watch,Electronics,2,420.41,0.0,840.82
502342,2024-07-09,Midwest,1097,Perfume,Beauty & Personal Care,3,9.17,0.0,27.51
502343,2024-07-09,Northeast,1084,Hair Dryer,Beauty & Personal Care,1,57.24,0.0,57.24
502344,2024-07-09,Southwest,1020,Electric Kettle,Home & Kitchen,1,135.45,0.0,135.45
502345,2024-07-09,Midwest,1068,Hiking Backpack,Sports & Outdoors,1,190.51,0.0,190.51
502346,2024-07-09,Southeast,1071,Foam Roller,Sports & Outdoors,1,32.24,0.15,27.4
502347,2024-07-09,Northeast,1119,Wall Calendar,Office Supplies,1,59.28,0.1,53.35
502348,2024-07-09,Northeast,1008,Mechanical Keyboard,Electronics,3,284.69,0.1,768.66
502349,2024-07-09,Southeast,1074,Jump Rope,Sports & Outdoors,1,153.14,0.1,137.83
502350,2024-07-09,Southeast,1054,Knit Beanie,Apparel,1,53.46,0.0,53.46
502351,2024-07-09,Southwest,1016,Power Strip,Electronics,1,273.3,0.05,259.64
502352,2024-07-09,West,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.15,112.2
502353,2024-07-09,Southeast,1069,Resistance Bands Set,Sports & Outdoors,2,72.45,0.0,144.9
502354,2024-07-09,Southwest,1079,Fishing Rod,Sports & Outdoors,1,115.23,0.05,109.47
502355,2024-07-09,West,1060,Maxi Dress,Apparel,3,45.58,0.0,136.74
502356,2024-07-09,Southeast,1021,Glass Food Containers,Home & Kitchen,1,130.5,0.0,130.5
502357,2024-07-09,Southwest,1071,Foam Roller,Sports & Outdoors,2,32.24,0.05,61.26
502358,2024-07-09,West,1050,Yoga Pants,Apparel,3,52.33,0.0,156.99
502359,2024-07-09,Southwest,1073,Bike Helmet,Sports & Outdoors,1,197.46,0.05,187.59
502360,2024-07-10,Midwest,1033,Shower Curtain,Home & Kitchen,1,119.18,0.15,101.3
502361,2024-07-10,West,1098,Cotton Rounds,Beauty & Personal Care,2,15.0,0.0,30.0
502362,2024-07-10,Midwest,1070,Water Bottle,Sports & Outdoors,4,103.94,0.0,415.76
